osm_id,code,fclass,name_business,geometry,street_name
3138186730,2301,restaurant,Poppies of Camden,POINT (-0.1439121000000005 51.54092049999999),Hawley Crescent
3138276750,2501,supermarket,Asda,POINT (-0.046031300000001 51.6416535),
3140975564,2515,bookshop,Waterstones,POINT (-0.1167452000000004 51.5143572),Clare Market
3141558546,2303,cafe,Café 54,POINT (-0.1179934000000008 51.515253),
3141575429,2566,bicycle_rental,Houghton Street,POINT (-0.1167193000000024 51.5135378),Houghton Street
3142640836,2303,cafe,The Daily Grind,POINT (-0.115604499999998 51.5139278),Clement's Inn
3143555530,2601,bank,Bank of Ceylon,POINT (-0.0797443999999995 51.5166221),Devonshire Square
3144046340,2502,bakery,Biscuiteers,POINT (-0.1665563000000008 51.460248299999996),
3144096202,2301,restaurant,Bierschenke,POINT (-0.0850843000000004 51.5173375),
3144612378,2511,convenience,Nisa,POINT (-0.0460588999999998 51.66099479999999),
3147137124,2303,cafe,Vital Ingredient,POINT (-0.0822404999999997 51.511876),Cullum Street
3147137125,2303,cafe,Curators Coffee,POINT (-0.0825065999999993 51.5120791),Cullum Street
3147137126,2561,hairdresser,Blades,POINT (-0.0823460000000014 51.5120649),Cullum Street
3147137127,2302,fast_food,Earls,POINT (-0.082281900000001 51.5120598),Cullum Street
3147207127,2566,bicycle_rental,Wapping Lane,POINT (-0.0575977999999998 51.5048555),Wapping Lane
3147324127,2302,fast_food,Temples,POINT (-0.0825449999999987 51.51196),Cullum Street
3147324128,2512,clothes,McCann Bespoke,POINT (-0.0826899999999995 51.5121061),
3147328734,2566,bicycle_rental,Monument Street,POINT (-0.0846550999999996 51.5095899),
3148259126,2301,restaurant,Deli X,POINT (-0.0260070000000028 51.4794969),
3148306194,2301,restaurant,Coopers,POINT (-0.1174552000000013 51.51514699999999),
3148325760,2566,bicycle_rental,Kingsway Southbound,POINT (-0.1176248000000002 51.513669199999995),
3148350561,2302,fast_food,Birley Sandwiches,POINT (-0.1131873999999997 51.51279960000001),Essex Street
3149254958,2302,fast_food,Pilpel,POINT (-0.1072690000000003 51.51440339999999),Wine Office Court
3151569108,2301,restaurant,La Lluna,POINT (-0.1745643000000009 51.6302874),
3151569109,2561,hairdresser,Charlies,POINT (-0.1746260000000008 51.6303382),
3152278070,2568,laundry,Windmill Dry Cleaners,POINT (-0.0925533999999992 51.6537546),
3152358847,2501,supermarket,Morrisons,POINT (-0.1105006000000004 51.61759180000001),Bridge Drive
3152410405,2301,restaurant,Big Easy,POINT (-0.1743348000000011 51.48535129999999),
3154058988,2305,bar,Home Bar,POINT (-0.0821565999999994 51.52482859999999),Ravey Street
3154333461,2304,pub,The Waterway,POINT (-0.1877985000000002 51.5226664),
3158620906,2302,fast_food,Papa John's,POINT (-0.1708816000000004 51.470443),Battersea Park Road
3158621226,2301,restaurant,Sushi Express,POINT (-0.1709381999999994 51.4704041),Battersea Park Road
3158622951,2568,laundry,Spectrum Clothes Care,POINT (-0.1708440999999996 51.4704684),Battersea Park Road
3158634801,2529,beauty_shop,Nail'd It,POINT (-0.1704266000000007 51.46305759999999),
3159073264,2303,cafe,Koshari Street,POINT (-0.1268618000000007 51.510908099999995),Goodwins Court
3159296417,2301,restaurant,Côte Brasserie,POINT (-0.0734170000000014 51.5082219),
3159296419,2301,restaurant,Natural Kitchen,POINT (-0.0721536000000009 51.50809),
3160129640,2527,newsagent,Grays,POINT (-0.0818346999999998 51.652288399999996),The Town
3160140344,2601,bank,Nationwide,POINT (-0.0848490000000004 51.652344599999985),Saddlers Square
3160142959,2601,bank,Santander,POINT (-0.0831315999999997 51.6522791),Church Street
3160151825,2302,fast_food,German Doner Kebab,POINT (-0.0816062000000012 51.65228389999999),The Town
3160151918,2523,stationery,Ryman,POINT (-0.0815122999999999 51.6522889),The Town
3160157115,2601,bank,Virgin Money,POINT (-0.0808579000000004 51.6523688),Silver Street
3160171489,2529,beauty_shop,Lee Helen Nails,POINT (-0.0742928000000007 51.6523267),Southbury Road
3160171945,2511,convenience,Londis,POINT (-0.3375173999999995 51.50692720000001),
3160179099,2501,supermarket,Booze Store,POINT (-0.0738624999999997 51.6523171),
3160184085,2527,newsagent,Mitesh,POINT (-0.0713387000000001 51.6519711),Kimberley Gardens
3160213504,2561,hairdresser,Viva Lite,POINT (-0.0499515999999998 51.64884390000001),Aberdare Road
3160213505,2546,computer_shop,DPS Software,POINT (-0.0571561000000009 51.6493981),
3160693512,2302,fast_food,Lands End Pasty Co,POINT (-0.1707719000000003 51.463758399999996),
3160696851,2303,cafe,Starbucks,POINT (-0.1702937999999997 51.4638124),
3160697950,2511,convenience,Whistle Stop,POINT (-0.1708438000000001 51.4637798),
3161520228,2511,convenience,Garlands Express,POINT (0.002673899999999 51.5664568),Grove Green Road
3163051609,2501,supermarket,The Source Bulk Foods,POINT (-0.1667529000000004 51.46091369999999),
3164329120,2503,kiosk,VX-Change,POINT (-0.3042675000000009 51.3928341),
3164383488,2251,sports_centre,1Rebel,POINT (-0.079935400000001 51.51553489999999),Saint Mary Axe
3164946565,2602,atm,,POINT (-0.2940969000000002 51.57419819999999),Preston Road
3166217339,2303,cafe,Café Olé,POINT (-0.1678394000000003 51.464464),
3166336792,2566,bicycle_rental,,POINT (-0.1382981000000002 51.56602749999999),
3167367121,2561,hairdresser,Head to Toe,POINT (-0.0475341000000009 51.63977959999998),
3167379356,2546,computer_shop,PG Net,POINT (-0.0476414000000005 51.6395565),
3167927573,2561,hairdresser,Kashmir,POINT (-0.0581144999999998 51.56318670000002),Upper Clapton Road
3168534745,2301,restaurant,London Steakhouse Co,POINT (-0.0781328999999995 51.5175239),Catherine Wheel Alley
3170310062,2303,cafe,Pintadera,POINT (-0.1042732000000018 51.4315416),Knight's Hill
3170375277,2303,cafe,Otter,POINT (-0.1040988000000006 51.4312202),
3170375277,2521,gift_shop,Otter,POINT (-0.1040988000000006 51.4312202),
3171486360,2602,atm,,POINT (-0.0786236999999999 51.5306714),
3172653748,2511,convenience,Tesco Express,POINT (-0.1319555000000008 51.475275399999994),Belmore Street
3174692366,2519,optician,Specsavers,POINT (-0.3412583000000008 51.5421435),
3174731008,2563,car_rental,Enterprise,POINT (-0.1083856000000006 51.6126643),
3174731008,2563,car_rental,Enterprise,POINT (-0.1083856000000006 51.6126643),
3174731009,2511,convenience,Barnet Express,POINT (-0.1573964999999992 51.6130967),Friern Barnet Road
3174731010,2529,beauty_shop,Glamourpuss Nails & Beauty,POINT (-0.1583567000000007 51.6128124),
3174731011,2561,hairdresser,Millie Hairdressing,POINT (-0.1571652999999994 51.613152500000005),Hollyfield Avenue
3174731012,2121,dentist,N13 Dental Clinic,POINT (-0.1211007999999996 51.6130682),
3174731013,2529,beauty_shop,Nails,POINT (-0.1573211999999985 51.613114900000014),Friern Barnet Road
3174731014,2303,cafe,Diony & Adam,POINT (-0.1582378000000008 51.6128767),
3174731014,2303,cafe,Diony & Adam,POINT (-0.1582378000000008 51.6128767),
3174844583,2120,doctors,St Philips Medical Centre,POINT (-0.1151372000000003 51.51371),
3176544261,2302,fast_food,Papa John's,POINT (-0.1948687999999998 51.5231215),Harrow Road
3176893047,2301,restaurant,Côte Brasserie,POINT (-0.0835132000000016 51.5062517),The Queen's Walk
3177559520,2511,convenience,Fulwell Food and Wine,POINT (-0.3519633000000004 51.43283259999999),
3178570200,2303,cafe,Putney Pantry,POINT (-0.2138344000000005 51.4655653),Church Square
3179049014,2526,toy_shop,Smyths,POINT (-0.3393252999999998 51.541737999999995),
3179049014,2526,toy_shop,Smyths,POINT (-0.3393252999999998 51.541737999999995),
3179049015,2101,pharmacy,Superdrug,POINT (-0.3396585999999992 51.5418682),
3179049016,2522,sports_shop,Sports Direct,POINT (-0.3391060000000002 51.5418256),
3179049017,2512,clothes,Next,POINT (-0.3400234000000004 51.542038999999995),
3179049018,2521,gift_shop,Card Factory,POINT (-0.3408650000000002 51.54207989999999),
3179049020,2501,supermarket,Lidl,POINT (-0.340248700000001 51.5420925),
3179049021,2522,sports_shop,JD Sports,POINT (-0.339792700000001 51.5419424),
3181818965,2303,cafe,Caffè Nero Express,POINT (-0.1717619999999997 51.46475740000001),
3181825056,2302,fast_food,Knot Pretzels,POINT (-0.1710424999999998 51.46384969999999),
3185132863,2303,cafe,Bow Brew Cafe,POINT (-0.0271455000000008 51.518024399999995),
3185132910,2516,butcher,Sylhet Fish and Meat Market,POINT (-0.0204936999999993 51.5197315),
3186425172,2303,cafe,Riverside Cafe,POINT (-0.1212293999999998 51.4950281),
3187605810,2302,fast_food,Bagel Factory,POINT (-0.1705904999999993 51.46369390000001),
3190931061,2501,supermarket,Costcutter,POINT (-0.1327876999999991 51.4904091),Vauxhall Bridge Road
3191230457,2251,sports_centre,Winnington Bowls Club,POINT (-0.2175524000000002 51.4720521),Bishop's Park Road
3192211816,2529,beauty_shop,Indulgence Health & Beauty,POINT (-0.1760393999999997 51.46290379999999),
3193683067,2203,cinema,Premier Cinema Romford,POINT (0.1852041999999993 51.579487199999996),
3194380038,2101,pharmacy,Green Light Pharmacy,POINT (-0.0149528999999998 51.52384359999999),Devons Road
3194380052,2120,doctors,St Andrews Health Centre,POINT (-0.0148611000000003 51.52389799999999),
3196013350,2566,bicycle_rental,Devons Road,POINT (-0.0155911000000008 51.5251484),Devons Road
3196094985,2304,pub,Hind and Hart,POINT (-0.2448176000000001 51.60209969999999),Quakers Course
3196182587,2515,bookshop,Oxfam Bookshop,POINT (-0.3048582000000013 51.5115897),
3196209234,2303,cafe,Café Rendezvous,POINT (-0.3241836999999992 51.54069719999999),Horsenden Lane South
3196925226,2303,cafe,Win to Win Café,POINT (-0.3187345000000004 51.5280777),
3197254712,2251,sports_centre,Westway Sports & Fitness,POINT (-0.2084052000000005 51.51828969999999),Westway
3197327375,2302,fast_food,Chop Pot,POINT (-0.0822607000000013 51.5172383),
3197327375,2302,fast_food,Chop Pot,POINT (-0.0822607000000013 51.5172383),
3197327376,2302,fast_food,Freebird Burrito,POINT (-0.0824720000000014 51.51728839999999),
3197327377,2301,restaurant,Patty & Bun,POINT (-0.0826172000000016 51.517316599999994),
3197327378,2302,fast_food,Pret A Manger,POINT (-0.0827187999999996 51.51734150000001),
3197327379,2303,cafe,Costa,POINT (-0.082771700000001 51.517366800000005),
3197333545,2301,restaurant,K10,POINT (-0.0818001999999994 51.5204357),Pindar Street
3199474247,2301,restaurant,Kings Mediterranean,POINT (-0.1909586000000006 51.490169299999984),Earl's Court Road
3200191023,2505,department_store,John Lewis,POINT (-0.2251477000000016 51.575734999999995),
3201832550,2564,car_wash,Hand Car Wash and Valeting Centre,POINT (0.1625685999999982 51.54961130000001),
3202062068,2602,atm,,POINT (0.1654089999999988 51.543330399999995),Shafter Road
3202307463,2522,sports_shop,Slam City Skates,POINT (-0.0344803999999997 51.64104549999999),
3202320667,2501,supermarket,Pricewise Food & Wine,POINT (-0.1799540000000005 51.547022399999996),
3202891303,2303,cafe,Nomad Books Café,POINT (-0.204152200000001 51.47639469999999),Fulham Road
3202905011,2120,doctors,Bounds Green Group Practice,POINT (-0.1269479999999997 51.6069109),Edwards Drive
3202905012,2511,convenience,Metro Xpress,POINT (-0.1240143000000012 51.6072352),Brownlow Road
3202905013,2302,fast_food,Flavas Chicken & Pizza,POINT (-0.1239793 51.6072664),
3202931469,2561,hairdresser,Cutting Bay,POINT (-0.123924399999999 51.607507999999996),
3202931471,2302,fast_food,Oriental Chef Noodle Cafe,POINT (-0.1236441 51.607002),Brownlow Road
3202931473,2101,pharmacy,Clockwork Pharmacy,POINT (-0.1235824000000009 51.6070903),Brownlow Road
3202935068,2511,convenience,Eats and Bits,POINT (-0.1240022000000004 51.607119499999996),
3202935069,2511,convenience,Station Supermarket,POINT (-0.1243817000000009 51.6071103),
3202935070,2302,fast_food,Firat Kebab and Fish Bar,POINT (-0.1244528000000016 51.6071286),
3202935071,2501,supermarket,The Bounds Greens,POINT (-0.1245494000000002 51.6071536),
3202935072,2101,pharmacy,Warwick Pharmacy,POINT (-0.1245989999999989 51.6071744),
3202983425,2503,kiosk,Golf Hut,POINT (-0.295281000000001 51.52589059999999),
3203310962,2302,fast_food,Oriental Star,POINT (-0.1801696000000013 51.54788679999999),Finchley Road
3204377142,2561,hairdresser,Gro,POINT (-0.1813239 51.54833769999999),
3204582879,2303,cafe,The Place Café,POINT (-0.1291010999999993 51.5272529),
3205494798,2302,fast_food,Clissold Spice,POINT (-0.0901180000000014 51.55735119999999),Green Lanes
3205494800,2561,hairdresser,Cut & Crafts,POINT (-0.0901066999999997 51.55730689999999),Statham Grove
3205494801,2511,convenience,Shopping Garden,POINT (-0.0901520000000014 51.557508799999994),Green Lanes
3205494802,2568,laundry,Spot Raiders,POINT (-0.0901329000000012 51.557440199999995),Green Lanes
3205494804,2303,cafe,Ferratelle D'oro,POINT (-0.0901679000000013 51.5575624),Green Lanes
3206015661,2301,restaurant,Eyre Brothers,POINT (-0.0833320000000003 51.5246),Leonard Street
3206086373,2515,bookshop,Orbital Comics,POINT (-0.1276344999999999 51.51195349999998),
3206229117,2302,fast_food,Five Guys,POINT (-0.1038445999999997 51.5361032),Upper Street
3206271866,2305,bar,Flight Club,POINT (-0.104235699999999 51.5354964),
3206271867,2301,restaurant,Tenshi,POINT (-0.1040678000000005 51.53569619999999),
3206271868,2301,restaurant,Radicals and Victuallers,POINT (-0.104116900000002 51.53562999999999),Upper Street
3206389319,2303,cafe,Attendant,POINT (-0.0789223 51.5212703),Norton Folgate
3208333739,2602,atm,,POINT (0.0811896000000013 51.5394599),
3208334006,2602,atm,,POINT (0.0812003999999986 51.53946799999999),
3209284527,2101,pharmacy,Boots,POINT (-0.057597800000001 51.653535299999994),
3209284527,2514,chemist,Boots,POINT (-0.057597800000001 51.653535299999994),
3209999022,2511,convenience,Sunny's,POINT (0.0835330999999985 51.5411891),Fanshawe Avenue
3210018612,2602,atm,,POINT (0.0837483999999998 51.5412136),Longbridge Road
3210019980,2301,restaurant,Nando's,POINT (0.082135100000001 51.539672200000005),Longbridge Road
3210115027,2543,doityourself,Toolstation,POINT (0.0236210999999996 51.48822079999999),
3211224012,2511,convenience,Morrisons Daily,POINT (0.1058153999999982 51.3566371),The Meadway
3212346278,2527,newsagent,WHSmith,POINT (0.2505551000000001 51.55895420000001),
3215682615,2302,fast_food,Fuzzy's Grub,POINT (-0.0786962999999998 51.515201600000005),Houndsditch
3216125760,2501,supermarket,Lidl,POINT (-0.3362528999999995 51.50811550000001),Jessamine Road
3216468500,2301,restaurant,Almahmud Restaurant,POINT (-0.3498678000000001 51.53105560000001),
3216484064,2511,convenience,,POINT (-0.3544919000000002 51.51800229999999),Hawthorne Mews
3216496084,2303,cafe,Cafe and Bakery,POINT (-0.3243009999999993 51.5332382),
3216496085,2511,convenience,Mediterranean Food,POINT (-0.3240623000000004 51.5332215),
3216496086,2301,restaurant,Afendi Restaurant,POINT (-0.3244162999999991 51.533253200000004),
3217214642,2511,convenience,,POINT (-0.3544795999999994 51.51825070000001),
3217265638,2304,pub,The Plough,POINT (-0.372922300000001 51.513502),North Road
3217376061,2301,restaurant,Chick n Beer,POINT (-0.2386855000000005 51.400184499999995),
3217376063,2301,restaurant,Curry Leaves,POINT (-0.2388601000000013 51.400123099999995),
3217376064,2511,convenience,Cash Count,POINT (-0.2389925000000002 51.400073199999994),
3217376065,2301,restaurant,Jin Go Gae,POINT (-0.2390922000000001 51.4000374),
3217425361,2302,fast_food,Fusion grill,POINT (-0.1066142000000007 51.499614999999984),Waterloo Road
3217438776,2521,gift_shop,Cards Galore,POINT (-0.1117970000000019 51.519454999999994),Brooke's Court
3217438911,2561,hairdresser,Fetter Barbers,POINT (-0.1096820999999991 51.514428900000006),Fetter Lane
3217455863,2561,hairdresser,Buzz Hair Therapy,POINT (-0.0872379999999998 51.549586000000005),Newington Green Road
3217468262,2521,gift_shop,Topwind,POINT (-0.1137183999999997 51.49967099999999),Westminster Bridge Road
3217478362,2511,convenience,Ege,POINT (-0.0868930000000018 51.55251239999999),Green Lanes
3217478363,2302,fast_food,,POINT (-0.0884260000000003 51.55361499999999),Green Lanes
3217478768,2303,cafe,Four Corners,POINT (-0.1137849000000007 51.4997069),Westminster Bridge Road
3217485763,2301,restaurant,The White House,POINT (-0.0920160000000024 51.55998199999999),Highbury Quadrant
3217493261,2303,cafe,Dobar,POINT (-0.0961336999999998 51.571434200000006),
3217498962,2301,restaurant,Devran Kitchen,POINT (-0.0995653000000003 51.5806191),Green Lanes
3217503961,2302,fast_food,George's Fish Bar,POINT (-0.0988336000000002 51.58246799999999),St Ann's Road
3217506461,2511,convenience,St Ann's Food & Wine,POINT (-0.0943992999999999 51.58138689999999),Brampton Road
3217508171,2251,sports_centre,Larkspur Rovers FC,POINT (-0.3823286000000008 51.5514013),
3217508961,2511,convenience,Local Supermarket,POINT (-0.0900135000000021 51.58402709999999),Clarence Road
3217512662,2511,convenience,Cudi,POINT (-0.0737140000000006 51.589102000000004),Philip Lane
3217512961,2561,hairdresser,Yakamoz,POINT (-0.0793179999999995 51.589299),Philip Lane
3217518261,2302,fast_food,Royal Fried Chicken,POINT (-0.0727107999999996 51.588702600000005),
3217518263,2501,supermarket,Ozdiller Supermarket,POINT (-0.0699827000000017 51.5923802),High Road
3217520261,2303,cafe,Charlie's Cafe,POINT (-0.0726396999999997 51.588700300000006),Philip Lane
3217521161,2511,convenience,Zi Mini-Mart,POINT (-0.0725499000000009 51.5886973),
3217540261,2511,convenience,Londis,POINT (-0.0550429999999988 51.6031779),
3217583067,2302,fast_food,,POINT (-0.0761590000000008 51.589474),Greyhound Road
3217610661,2302,fast_food,Selekt Chicken,POINT (-0.0694828999999999 51.593316499999986),High Road
3217617961,2561,hairdresser,Future Cut,POINT (-0.082659000000001 51.58847299999999),Philip Lane
3217632061,2121,dentist,The Haringey Dentist,POINT (-0.0992728000000003 51.58119799999999),Green Lanes
3217634061,2301,restaurant,Antepliler Restaurant,POINT (-0.0989407999999992 51.579345399999994),Green Lanes
3217635161,2302,fast_food,The Chick House,POINT (-0.0990236000000017 51.5777643),Green Lanes
3217639963,2302,fast_food,Diamond Kebab,POINT (-0.0960579000000015 51.57129129999999),Green Lanes
3217641261,2511,convenience,Manor Food,POINT (-0.0960849000000009 51.571338),
3217652461,2302,fast_food,Paradise Fish Bar,POINT (-0.0861733000000006 51.5509835),
3217660161,2561,hairdresser,Luna Barbers,POINT (-0.0867270000000006 51.546960999999996),Newington Green Road
3218826552,2305,bar,Moonshine Saloon,POINT (-0.0780054000000003 51.5147613),Creechurch Lane
3218868671,2120,doctors,Northolt Family Practice,POINT (-0.3734865999999998 51.5329923),
3218869099,2301,restaurant,Blue Orchid Indian Restaurant,POINT (-0.3758230000000002 51.53242499999999),Taywood Road
3219900903,2511,convenience,Bankside Newsagents & Groceries,POINT (-0.1015116000000002 51.508223),
3221481817,2303,cafe,Crunch,POINT (-0.1040876000000008 51.452974),Dulwich Road
3221890685,2302,fast_food,Domino's,POINT (-0.3390997000000012 51.5510312),Greenford Road
3223489422,2401,hotel,Artist Residence,POINT (-0.1448993000000002 51.490553),Cambridge Street
3223489429,2401,hotel,The Blair Victoria & Tudor Inn Hotel,POINT (-0.1422040999999998 51.4914334),Warwick Way
3223507049,2303,cafe,Black Sheep Coffee,POINT (-0.1490416000000002 51.4930058),Elizabeth Street
3223507050,2511,convenience,Sainsbury's Local,POINT (-0.1493512999999999 51.493087200000005),
3223507051,2304,pub,Travellers Tavern,POINT (-0.1488248999999996 51.4929364),
3223507053,2602,atm,,POINT (-0.1492277999999998 51.49303019999999),Elizabeth Street
3223535746,2303,cafe,Medway Fish and Chips,POINT (-0.3333726000000008 51.53445359999999),Medway Parade
3223597494,2301,restaurant,Gochisou,POINT (-0.2760409000000003 51.4957263),
3223597495,2301,restaurant,Source,POINT (-0.2757587000000011 51.4957074),
3223630731,2303,cafe,YummYpl,POINT (-0.3500853000000013 51.551056599999995),Carr Road
3224182244,2303,cafe,Iris & June,POINT (-0.1360237000000001 51.49677669999999),
3224669084,2301,restaurant,Ippudo,POINT (-0.1354429999999999 51.519577),
3224669366,2519,optician,Black Eyewear,POINT (-0.1353490000000011 51.519621),
3224669473,2568,laundry,Parkers,POINT (-0.1350910000000004 51.519732),
3224678962,2561,hairdresser,Nicholas,POINT (-0.1354030000000004 51.519605),
3224678963,2301,restaurant,,POINT (-0.1356461000000005 51.51915859999999),
3224691361,2302,fast_food,OTE,POINT (-0.1356770000000004 51.5192),
3224695461,2301,restaurant,Roka,POINT (-0.1354299999999998 51.518936),
3224741784,2302,fast_food,Burgers & Hotdogs,POINT (-0.1494375000000017 51.48344079999998),Chelsea Bridge
3224993262,2529,beauty_shop,Isis Beauty Salon,POINT (-0.3239456999999988 51.533211),
3225681856,2602,atm,,POINT (0.2475944999999997 51.55271599999998),Springfield Gardens
3226659717,2304,pub,The Drayton Court,POINT (-0.319282400000001 51.5142424),
3228816696,2303,cafe,Flying Frenchman,POINT (-0.0854936999999992 51.5523095),Green Lanes
3229808681,2301,restaurant,Caribbean Junction,POINT (-0.0874870999999994 51.61675429999999),
3229935064,2561,hairdresser,Eli's Hair and Beauty,POINT (-0.3192855000000012 51.5518796),
3229935067,2602,atm,,POINT (-0.3193497999999997 51.5518579),"The Parade, Sudbury Heights Avenue"
3229964294,2302,fast_food,Tasty,POINT (-0.3193952 51.55154099999999),"Odeon Parade, Allendale Road"
3229967809,2561,hairdresser,Vanity Hair and Beauty,POINT (-0.3194062000000002 51.5516645),"Odeon Parade, Sudbury Heights Avenue"
3230002074,2401,hotel,The Melville Hotel,POINT (-0.1227248999999984 51.52880760000001),Argyle Square
3230191330,2511,convenience,Tesco Express,POINT (-0.1581263999999994 51.43630249999999),
3230430766,2303,cafe,The Studio Coffee Bar,POINT (-0.1001305000000013 51.398492699999984),
3230539780,2301,restaurant,Nando's,POINT (-0.3338337000000002 51.4266052),
3230581099,2301,restaurant,Angoletto Trattoria Italiana,POINT (-0.1510111999999998 51.4755442),
3230584175,2302,fast_food,Starburger Diner Restaurant,POINT (-0.1548019000000008 51.4746494),Battersea Park Road
3230586113,2302,fast_food,Olive 3 Pizza,POINT (-0.1617892999999997 51.4732112),Battersea Park Road
3230587249,2519,optician,Optique,POINT (-0.167082300000001 51.47184970000001),
3230591699,2511,convenience,Spar,POINT (-0.1669632000000005 51.47188499999999),
3230593776,2301,restaurant,Safari Restaurant,POINT (-0.1709815000000007 51.46909569999999),Falcon Road
3230595638,2302,fast_food,Greggs,POINT (-0.170996400000001 51.4691366),Falcon Road
3230596411,2544,furniture_shop,Falcon Furnishers,POINT (-0.1705153000000008 51.4680267),Falcon Road
3231749495,2561,hairdresser,bebe's hair salon,POINT (-0.087693300000001 51.50025180000001),Long Lane
3232149861,2522,sports_shop,American Golf,POINT (-0.0861988 51.509678799999996),Lower Thames Street
3232160544,2502,bakery,Fine Crown Patisserie,POINT (-0.1167967999999999 51.49506650000001),Lambeth Road
3232166042,2120,doctors,Rebas Medical Clinic,POINT (-0.124497599999999 51.484573299999994),Bondway
3232166633,2544,furniture_shop,Upminster Kitchens & Bedrooms,POINT (0.2507719999999999 51.55644350000001),St Mary's Lane
3232171142,2121,dentist,Perfect Smile Dental Surgery,POINT (-0.1705776999999996 51.4683648),Falcon Road
3232171577,2301,restaurant,Asiatique Thai - Battersea,POINT (-0.1614914000000004 51.47331879999999),Battersea Park Road
3232173162,2301,restaurant,Piatto,POINT (-0.164949 51.4721593),
3232174616,2529,beauty_shop,Hello Gorgeous,POINT (-0.1710124999999985 51.47036610000001),Battersea Park Road
3232176398,2301,restaurant,Fish in a Tie,POINT (-0.169604900000001 51.466812999999995),Este Road
3232964659,2120,doctors,Upminster Medical Centre,POINT (0.2541762000000009 51.5565798),St Mary's Lane
3233066044,2302,fast_food,Golden Chippy,POINT (-0.018557499999999 51.4758668),
3235416003,2101,pharmacy,the pharmacy,POINT (-0.1058549000000009 51.507993299999995),Upper Ground
3236994792,2511,convenience,Fulham Dairy,POINT (-0.1921966999999994 51.4738964),Wandsworth Bridge Road
3236994796,2302,fast_food,Olivia Pizza / Beijing Noodles,POINT (-0.1907079999999995 51.4683503),Wandsworth Bridge Road
3237045515,2301,restaurant,Phakoon Thai Kitchen,POINT (-0.1885690000000013 51.4423887),
3237045516,2511,convenience,Tesco Express,POINT (-0.1884820999999995 51.4427021),
3237045517,2101,pharmacy,Wandsworth Pharmacy,POINT (-0.1918412999999987 51.453559300000016),
3237045518,2303,cafe,Sultans Cafe,POINT (-0.1898460000000011 51.45094780000001),Garratt Lane
3237099549,2301,restaurant,La Pernella,POINT (-0.1869544999999998 51.438486700000006),Steerforth Street
3237099550,2302,fast_food,Oriental House,POINT (-0.1863303999999996 51.436092200000004),Freshford Street
3237099551,2305,bar,422 Cicchetti and Wine,POINT (-0.1870257999999993 51.440001200000005),Trewint Street
3238101223,2302,fast_food,Royal Pizza,POINT (-0.3390225999999999 51.551356899999995),Greenford Road
3238103475,2511,convenience,Siragro,POINT (-0.3391164999999992 51.55097669999999),Greenford Road
3238104888,2302,fast_food,Nasib Fish Bar,POINT (-0.3389448000000005 51.55165039999998),Greenford Road
3238108264,2303,cafe,Vonns Sandwich Bar,POINT (-0.3392372000000002 51.55045119999999),
3238133104,2302,fast_food,Lahori Bites,POINT (-0.3389943000000006 51.551454199999995),Greenford Road
3238133106,2511,convenience,Star Food and Wine,POINT (-0.3390092 51.55140529999999),Greenford Road
3238133107,2511,convenience,Gucio Polish Deli,POINT (-0.3392318000000014 51.550499699999996),Greenford Road
3238133108,2511,convenience,Polska Chata,POINT (-0.3389822999999996 51.55150700000001),Greenford Road
3238133110,2561,hairdresser,Solanki Gents,POINT (-0.3392210999999999 51.550548),Horsenden Lane North
3238133113,2529,beauty_shop,47even Studio,POINT (-0.3390305999999993 51.55130689999999),Greenford Road
3238234909,2303,cafe,Costa,POINT (-0.2880684999999992 51.488652300000005),
3238234910,2511,convenience,Sainsbury's Local,POINT (-0.2881424000000005 51.4884855),
3239229105,2511,convenience,Tesco Express,POINT (-0.0094767000000017 51.499508399999996),Manchester Road
3239531480,2512,clothes,Oasis,POINT (-0.0911197999999998 51.51348550000001),
3239534784,2302,fast_food,The Salad Kitchen,POINT (-0.0929765000000014 51.51266449999999),
3239539398,2301,restaurant,Franco Manca,POINT (-0.1002772999999992 51.51352709999998),
3239546486,2301,restaurant,CORD,POINT (-0.1057963999999994 51.5140476),St. Bride's Avenue
3239698461,2561,hairdresser,J Moriyama Hair Design,POINT (-0.0928793000000018 51.51268499999998),
3239698988,2529,beauty_shop,New York Laser Clinic,POINT (-0.0826476000000006 51.5150097),Bishopsgate
3239742994,2511,convenience,Kubuś,POINT (-0.3309461000000017 51.550279999999994),Horsenden Lane North
3242276435,2302,fast_food,Pret A Manger,POINT (-0.1742232999999991 51.493556600000005),
3242276435,2302,fast_food,Pret A Manger,POINT (-0.1742232999999991 51.493556600000005),
3242843144,2520,jeweller,London Watches UK Ltd,POINT (-0.0752515000000002 51.51611870000001),New Goulston Street
3242877682,2303,cafe,Veeno,POINT (-0.3390883000000005 51.5510823),Greenford Road
3244650218,2401,hotel,Keystone Hostel,POINT (-0.1208544999999998 51.530995100000005),Pentonville Road
3244714061,2542,bicycle_shop,Brompton Junction,POINT (-0.1221094999999989 51.5143758),
3245195352,2301,restaurant,Beyzade,POINT (-0.2102434999999999 51.4589853),
3246117763,2303,cafe,Costa,POINT (-0.1201532000000008 51.52909759999999),Gray's Inn Road
3246117764,2511,convenience,Co-op Food,POINT (-0.1202390999999991 51.5292277),Hand Axe Yard
3246895686,2303,cafe,Dark Habit Coffee,POINT (-0.2064327999999994 51.5368629),Salusbury Road
3247000545,2302,fast_food,Q's Kitchen,POINT (-0.1207646 51.53132839999999),Omega Place
